OBJECTID,age,use_class,structure,district,LATITUDE,LONGITUDE,label,risk_score
26441,38.0,Residential/Composite,Tower,Yuen Long,22.47597564,114.0492171,0,7.2
26414,38.0,Residential/Composite,Tower,Yuen Long,22.47807551,114.0496032,0,7.2
26443,38.0,Residential/Composite,Tower,Yuen Long,22.4774685,114.0499031,0,7.2
26446,38.0,Residential/Composite,Tower,Yuen Long,22.47752081,114.0499322,0,7.2
26430,38.0,Residential/Composite,Tower,Yuen Long,22.47519275,114.0487361,0,7.2
22293,38.0,Residential/Composite,Tower,Yuen Long,22.47305068,114.0465228,0,7.2
22294,38.0,Residential/Composite,Tower,Yuen Long,22.47306092,114.0464804,0,7.2
22272,38.0,Residential/Composite,Tower,Yuen Long,22.47219028,114.0491391,0,7.2
22273,38.0,Residential/Composite,Tower,Yuen Long,22.47215492,114.0491173,0,7.2
22274,38.0,Residential/Composite,Tower,Yuen Long,22.47211881,114.0490947,0,7.2
22275,38.0,Residential/Composite,Tower,Yuen Long,22.47208244,114.0490723,0,7.2
22278,38.0,Residential/Composite,Tower,Yuen Long,22.47217576,114.0483327,0,7.2
32859,44.0,Residential/Composite,Tower,Sai Kung,22.33609645,114.2307487,0,7.2
8269,32.0,Office/Commercial,Podium,Central & Western,22.28278346,114.1550421,0,7.2
22296,38.0,Residential/Composite,Tower,Yuen Long,22.47349401,114.0467493,0,7.2
22285,38.0,Residential/Composite,Tower,Yuen Long,22.47234265,114.0481975,0,7.2
22286,38.0,Residential/Composite,Tower,Yuen Long,22.47237514,114.0481707,0,7.2
22287,38.0,Residential/Composite,Tower,Yuen Long,22.472953,114.0469332,0,7.2
22288,38.0,Residential/Composite,Tower,Yuen Long,22.47296319,114.0468908,0,7.2
22290,38.0,Residential/Composite,Tower,Yuen Long,22.47298388,114.0468037,0,7.2
22291,38.0,Residential/Composite,Tower,Yuen Long,22.4730296,114.04661,0,7.2
22292,38.0,Residential/Composite,Tower,Yuen Long,22.47304038,114.0465654,0,7.2
32869,35.0,Others,Tower,North,22.50414496,114.1005325,0,7.2
35391,45.0,Residential/Composite,Tower,Sai Kung,22.34410321,114.2541297,0,7.2
35392,45.0,Residential/Composite,Tower,Sai Kung,22.3440739,114.2541793,0,7.2
35393,45.0,Residential/Composite,Tower,Sai Kung,22.34404597,114.254228,0,7.2
12254,38.0,Residential/Composite,Tower,Yuen Long,22.44242053,114.0126423,0,7.2
12258,38.0,Residential/Composite,Tower,Yuen Long,22.44245466,114.0127628,0,7.2
35394,45.0,Residential/Composite,Tower,Sai Kung,22.34401699,114.2542789,0,7.2
35395,45.0,Residential/Composite,Tower,Sai Kung,22.34398003,114.2543433,0,7.2
35396,45.0,Residential/Composite,Tower,Sai Kung,22.34395101,114.2544084,0,7.2
35981,45.0,Residential/Composite,Tower,Sai Kung,22.32029902,114.272318,0,7.2
35982,45.0,Residential/Composite,Tower,Sai Kung,22.32026331,114.2723651,0,7.2
26810,38.0,Residential/Composite,Tower,Yuen Long,22.47449953,114.048836,0,7.2
26887,38.0,Residential/Composite,Tower,Yuen Long,22.47365126,114.0463005,0,7.2
26882,38.0,Residential/Composite,Tower,Yuen Long,22.47372564,114.0458141,0,7.2
26883,38.0,Residential/Composite,Tower,Yuen Long,22.47369013,114.0457921,0,7.2
26884,38.0,Residential/Composite,Tower,Yuen Long,22.47372212,114.0463446,0,7.2
26885,38.0,Residential/Composite,Tower,Yuen Long,22.47368658,114.0463226,0,7.2
22376,38.0,Residential/Composite,Tower,Yuen Long,22.47341693,114.0477659,0,7.2
22377,38.0,Residential/Composite,Tower,Yuen Long,22.4733807,114.0477434,0,7.2
22379,38.0,Residential/Composite,Tower,Yuen Long,22.47315218,114.0476009,0,7.2
22381,38.0,Residential/Composite,Tower,Yuen Long,22.47311816,114.0475797,0,7.2
22382,38.0,Residential/Composite,Tower,Yuen Long,22.47308277,114.0475576,0,7.2
22383,38.0,Residential/Composite,Tower,Yuen Long,22.47304668,114.0475351,0,7.2
22279,38.0,Residential/Composite,Tower,Yuen Long,22.47220935,114.0483061,0,7.2
22280,38.0,Residential/Composite,Tower,Yuen Long,22.47224247,114.0482789,0,7.2
22281,38.0,Residential/Composite,Tower,Yuen Long,22.47227546,114.0482521,0,7.2
22283,38.0,Residential/Composite,Tower,Yuen Long,22.47230902,114.0482248,0,7.2
26815,38.0,Residential/Composite,Tower,Yuen Long,22.47459521,114.0488959,0,7.2
26870,38.0,Residential/Composite,Tower,Yuen Long,22.47394208,114.0459489,0,7.2
26872,38.0,Residential/Composite,Tower,Yuen Long,22.47390655,114.0459266,0,7.2
26875,38.0,Residential/Composite,Tower,Yuen Long,22.47387068,114.0459042,0,7.2
26877,38.0,Residential/Composite,Tower,Yuen Long,22.47383498,114.0458819,0,7.2
26878,38.0,Residential/Composite,Tower,Yuen Long,22.4737975,114.0458589,0,7.2
26808,38.0,Residential/Composite,Tower,Yuen Long,22.47446254,114.0488131,0,7.2
32276,45.0,Residential/Composite,Tower,Sai Kung,22.32055812,114.2746211,0,7.2
32277,45.0,Residential/Composite,Tower,Sai Kung,22.32056542,114.2746897,0,7.2
32278,45.0,Residential/Composite,Tower,Sai Kung,22.32057378,114.2747602,0,7.2
28393,30.0,Industrial,Tower,Tai Po,22.4541939,114.1805768,0,7.2
35984,45.0,Residential/Composite,Tower,Sai Kung,22.32024399,114.2724257,0,7.2
35986,45.0,Residential/Composite,Tower,Sai Kung,22.32020809,114.2724724,0,7.2
35987,45.0,Residential/Composite,Tower,Sai Kung,22.32017289,114.2725189,0,7.2
35988,45.0,Residential/Composite,Tower,Sai Kung,22.32013766,114.2725666,0,7.2
38328,42.0,Residential/Composite,Tower,Sai Kung,22.32693312,114.2703806,0,7.2
38329,42.0,Residential/Composite,Tower,Sai Kung,22.32683731,114.2703817,0,7.2
32283,45.0,Residential/Composite,Tower,Sai Kung,22.32059515,114.2749699,0,7.2
35979,45.0,Residential/Composite,Tower,Sai Kung,22.32038568,114.272236,0,7.2
35980,45.0,Residential/Composite,Tower,Sai Kung,22.32035029,114.272283,0,7.2
25063,36.0,Office/Commercial,Tower,Tai Po,22.44480822,114.1671273,0,7.2
27717,38.0,Residential/Composite,Tower,Yuen Long,22.4805495,114.0505292,0,7.2
32923,40.0,Residential/Composite,Tower,Sai Kung,22.33668353,114.2305434,0,7.2
27718,38.0,Residential/Composite,Tower,Yuen Long,22.48058098,114.0505768,0,7.2
27724,38.0,Residential/Composite,Tower,Yuen Long,22.48062822,114.0506403,0,7.2
22387,38.0,Residential/Composite,Tower,Yuen Long,22.47307165,114.0478124,0,7.2
26813,38.0,Residential/Composite,Tower,Yuen Long,22.47456051,114.0488741,0,7.2
27737,38.0,Residential/Composite,Tower,Yuen Long,22.48066123,114.0506906,0,7.2
27739,38.0,Residential/Composite,Tower,Yuen Long,22.48085289,114.0510258,0,7.2
27740,38.0,Residential/Composite,Tower,Yuen Long,22.48085994,114.0510946,0,7.2
27743,38.0,Residential/Composite,Tower,Yuen Long,22.48085729,114.0511899,0,7.2
27747,38.0,Residential/Composite,Tower,Yuen Long,22.48084642,114.0512559,0,7.2
27750,38.0,Residential/Composite,Tower,Yuen Long,22.48068128,114.0511124,0,7.2
27752,38.0,Residential/Composite,Tower,Yuen Long,22.48067836,114.0511841,0,7.2
27755,38.0,Residential/Composite,Tower,Yuen Long,22.48058916,114.0521011,0,7.2
27762,38.0,Residential/Composite,Tower,Yuen Long,22.48117461,114.0515547,0,7.2
26881,38.0,Residential/Composite,Tower,Yuen Long,22.47376067,114.0458359,0,7.2
16507,35.0,Office/Commercial,Podium,Wan Chai,22.27882316,114.1706621,0,7.2
35369,45.0,Residential/Composite,Tower,Sai Kung,22.34476834,114.2537153,0,7.2
35370,45.0,Residential/Composite,Tower,Sai Kung,22.34470567,114.2537418,0,7.2
35371,45.0,Residential/Composite,Tower,Sai Kung,22.34463727,114.2537237,0,7.2
35372,45.0,Residential/Composite,Tower,Sai Kung,22.34457673,114.2537209,0,7.2
22806,38.0,Residential/Composite,Tower,Yuen Long,22.47489235,114.0439711,0,7.2
22807,38.0,Residential/Composite,Tower,Yuen Long,22.47498463,114.0437989,0,7.2
22808,38.0,Residential/Composite,Tower,Yuen Long,22.47500536,114.0437602,0,7.2
22399,38.0,Residential/Composite,Tower,Yuen Long,22.4728337,114.0473831,0,7.2
26790,38.0,Residential/Composite,Tower,Yuen Long,22.47423284,114.0488322,0,7.2
26800,38.0,Residential/Composite,Tower,Yuen Long,22.47448003,114.0483656,0,7.2
35684,48.0,Industrial,Tower,Yuen Long,22.44376415,114.0046466,0,7.2
22401,38.0,Residential/Composite,Tower,Yuen Long,22.47284412,114.0473395,0,7.2
22402,38.0,Residential/Composite,Tower,Yuen Long,22.47285447,114.0472967,0,7.2
22403,38.0,Residential/Composite,Tower,Yuen Long,22.47286519,114.0472523,0,7.2
26804,38.0,Residential/Composite,Tower,Yuen Long,22.47450046,114.0483268,0,7.2
26787,38.0,Residential/Composite,Tower,Yuen Long,22.47421205,114.0488702,0,7.2
35373,45.0,Residential/Composite,Tower,Sai Kung,22.3445139,114.2537155,0,7.2
35374,45.0,Residential/Composite,Tower,Sai Kung,22.34445703,114.2537249,0,7.2
35375,45.0,Residential/Composite,Tower,Sai Kung,22.34440512,114.25375,0,7.2
35376,45.0,Residential/Composite,Tower,Sai Kung,22.34435611,114.2537747,0,7.2
35377,45.0,Residential/Composite,Tower,Sai Kung,22.3443071,114.2537988,0,7.2
35378,45.0,Residential/Composite,Tower,Sai Kung,22.34425904,114.253822,0,7.2
35379,45.0,Residential/Composite,Tower,Sai Kung,22.3441982,114.2538489,0,7.2
35345,45.0,Residential/Composite,Tower,Sai Kung,22.34434442,114.2544874,0,7.2
28312,32.0,Residential/Composite,Tower,Islands,22.29345116,114.0179192,0,7.2
37785,31.0,Office/Commercial,Podium,Central & Western,22.28035847,114.1554968,0,7.2
32280,45.0,Residential/Composite,Tower,Sai Kung,22.32057881,114.2748299,0,7.2
32282,45.0,Residential/Composite,Tower,Sai Kung,22.32058773,114.2748985,0,7.2
28221,31.0,Residential/Composite,Podium,Southern,22.24467682,114.1659705,0,7.2
22409,38.0,Residential/Composite,Tower,Yuen Long,22.47316835,114.0473769,0,7.2
22410,38.0,Residential/Composite,Tower,Yuen Long,22.47313262,114.0473541,0,7.2
22412,38.0,Residential/Composite,Tower,Yuen Long,22.47309772,114.0473322,0,7.2
22809,38.0,Residential/Composite,Tower,Yuen Long,22.4750263,114.0437211,0,7.2
22810,38.0,Residential/Composite,Tower,Yuen Long,22.47504746,114.0436816,0,7.2
38105,64.0,Others,Tower,Southern,22.24471617,114.178337,0,7.2
27788,38.0,Residential/Composite,Tower,Yuen Long,22.48109068,114.0517576,0,7.2
22797,38.0,Residential/Composite,Tower,Yuen Long,22.47474732,114.0442418,0,7.2
22798,38.0,Residential/Composite,Tower,Yuen Long,22.47476783,114.0442035,0,7.2
22799,38.0,Residential/Composite,Tower,Yuen Long,22.47478823,114.0441654,0,7.2
22801,38.0,Residential/Composite,Tower,Yuen Long,22.47480885,114.0441269,0,7.2
22802,38.0,Residential/Composite,Tower,Yuen Long,22.47483009,114.0440873,0,7.2
27765,38.0,Residential/Composite,Tower,Yuen Long,22.48115531,114.0516169,0,7.2
27776,37.0,Residential/Composite,Tower,Islands,22.30258877,114.0176778,0,7.2
27787,38.0,Residential/Composite,Tower,Yuen Long,22.48111763,114.0517021,0,7.2
22805,38.0,Residential/Composite,Tower,Yuen Long,22.4748714,114.0440102,0,7.2
22393,38.0,Residential/Composite,Tower,Yuen Long,22.47332144,114.0479673,0,7.2
26888,38.0,Residential/Composite,Tower,Yuen Long,22.47361731,114.0462792,0,7.2
26891,38.0,Residential/Composite,Tower,Yuen Long,22.47358356,114.046258,0,7.2
26892,38.0,Residential/Composite,Tower,Yuen Long,22.47354903,114.0462365,0,7.2
26893,38.0,Residential/Composite,Tower,Yuen Long,22.47351417,114.0462147,0,7.2
27791,38.0,Residential/Composite,Tower,Yuen Long,22.48090704,114.0520911,0,7.2
27792,38.0,Residential/Composite,Tower,Yuen Long,22.48088001,114.052149,0,7.2
27793,38.0,Residential/Composite,Tower,Yuen Long,22.48084101,114.0522157,0,7.2
27795,38.0,Residential/Composite,Tower,Yuen Long,22.48081386,114.0522732,0,7.2
27799,38.0,Residential/Composite,Tower,Yuen Long,22.48066493,114.052732,0,7.2
27800,38.0,Residential/Composite,Tower,Yuen Long,22.4806114,114.0527029,0,7.2
22404,38.0,Residential/Composite,Tower,Yuen Long,22.47287573,114.0472088,0,7.2
22405,38.0,Residential/Composite,Tower,Yuen Long,22.47288594,114.0471665,0,7.2
22406,38.0,Residential/Composite,Tower,Yuen Long,22.47289601,114.0471249,0,7.2
