OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
68,,,False,43.65107345581055,,,,0
69,,,False,43.65107345581055,,,,0
70,,,False,43.65107345581055,,,,0
71,,,False,43.65107345581055,,,,0
72,,,False,43.65107345581055,,,,0
73,,,False,43.65107345581055,,,,0
74,,,False,43.97745895385742,,,,0
75,,,False,43.97745895385742,,,,0
76,,,False,43.97745895385742,,,,0
77,,,False,43.97745895385742,,,,0
78,,,False,44.35406112670898,,,,0
79,,,False,43.65107345581055,,,,0
80,,,False,43.65107345581055,,,,0
81,,,False,43.65107345581055,,,,0
82,,,False,43.65107345581055,,,,0
83,,,False,,,,,0
84,,,False,43.4770736694336,,,,0
85,,,False,43.4770736694336,,,,0
86,,,False,43.4770736694336,,,,0
87,,,False,43.4770736694336,,,,0
88,,,False,43.4770736694336,,,,0
89,,,False,43.80585861206055,,,,0
90,,,False,,,,,0
91,0.2520532289054245,0.9459762573242188,True,44.15070724487305,0.3512887401652111,3.0838661193847656,14.86,1
92,-5.727450363337994,0.9577376246452332,True,44.04056167602539,-7.967541928269856,3.136986017227173,15.11,1
93,,,False,,,,,0
94,9.810417890548706,0.6482749581336975,False,44.15245056152344,13.673267175751873,5.488880634307861,26.44,1
95,9.810417890548706,0.6482749581336975,False,44.15245056152344,13.673267175751873,5.488880634307861,26.44,1
96,-43.41613128781319,0.951783001422882,True,44.14617919921875,-60.50479161433446,,,0
97,-5.495757330209017,0.9465470910072328,True,44.166385650634766,-7.661519513857736,4.1956658363342285,20.21,1
98,,,False,,,,,0
99,,,False,,,,,0
100,,,False,43.085079193115234,,,,0
101,,,False,44.56240463256836,,,,0
102,,,False,,,,,0
103,,,False,,,,,0
104,,,False,,,,,0
105,,,False,,,,,0
106,,,False,,,,,0
107,,,False,,,,,0
108,,,False,,,,,0
109,,,False,,,,,0
110,,,False,,,,,0
111,,,False,,,,,0
112,,,False,,,,,0
113,,,False,,,,,0
114,,,False,,,,,0
115,,,False,,,,,0
116,,,False,,,,,0
117,,,False,,,,,0
118,,,False,,,,,0
119,,,False,,,,,0
120,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
121,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
122,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
123,6.702498998492956,0.9368281960487366,True,44.06288909912109,9.327462440569398,,,0
124,6.702498998492956,0.9368281960487366,True,44.06288909912109,9.327462440569398,,,0
125,6.702498998492956,0.9368281960487366,True,44.06288909912109,9.327462440569398,,,0
126,6.702498998492956,0.9368281960487366,True,44.06288909912109,9.327462440569398,,,0
127,2.8344052843749523,0.946872353553772,True,44.066776275634766,3.9447294100473465,24.465482711791992,100.0,1
128,2.8344052843749523,0.946872353553772,True,44.066776275634766,3.9447294100473465,24.465482711791992,100.0,1
129,2.8344052843749523,0.946872353553772,True,44.066776275634766,3.9447294100473465,24.465482711791992,100.0,1
130,2.8344052843749523,0.946872353553772,True,44.066776275634766,3.9447294100473465,24.465482711791992,100.0,1
131,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
132,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
133,2.5814075488597155,0.8897145390510559,True,44.067161560058594,3.592648028893467,,,0
134,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
135,2.5814075488597155,0.8897145390510559,True,44.067161560058594,3.592648028893467,,,0
136,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
137,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
138,1.5879457350820303,0.9613572359085084,True,44.06218338012695,2.2098216867021616,1.7437477111816406,8.4,1
139,2.668598433956504,0.94231516122818,True,44.05800628662109,3.713420762078103,2.263564109802246,10.91,1
140,,,False,44.04799270629883,,,,0
141,,,False,44.04799270629883,,,,0
142,,,False,44.04799270629883,,,,0
143,,,False,44.04799270629883,,,,0
144,,,False,44.0477409362793,,,,0
145,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
146,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
147,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
148,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
149,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
150,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
151,,,False,44.0477409362793,,,,0
152,3.818153869360685,0.9367066025733948,True,44.06201171875,5.313415044745447,1.5551573038101196,7.49,1
153,4.391335882246494,0.9242942333221436,True,44.058353424072266,6.110688379973053,3.374131202697754,16.26,1
154,,,False,44.0477409362793,,,,0
155,4.391335882246494,0.9242942333221436,True,44.058353424072266,6.110688379973053,3.374131202697754,16.26,1
156,,,False,44.05232620239258,,,,0
157,,,False,44.05232620239258,,,,0
