object_id,score_name,score_value
7918,Ground subsidence (InSAR),0.2304
7920,Ground subsidence (InSAR),0.2304
7921,Ground subsidence (InSAR),0.2304
7923,Ground subsidence (InSAR),0.2304
7924,Ground subsidence (InSAR),0.2304
7927,Ground subsidence (InSAR),0.1108
7930,Ground subsidence (InSAR),0.1108
7931,Ground subsidence (InSAR),0.1108
7933,Ground subsidence (InSAR),0.1108
7939,Ground subsidence (InSAR),0.4588
7941,Ground subsidence (InSAR),0.4588
7944,Ground subsidence (InSAR),0.4588
7946,Ground subsidence (InSAR),0.4588
7947,Ground subsidence (InSAR),0.4588
7964,Ground subsidence (InSAR),0.4588
7966,Ground subsidence (InSAR),0.4588
7968,Ground subsidence (InSAR),0.4588
7970,Ground subsidence (InSAR),0.3278
7986,Ground subsidence (InSAR),0.9611
7990,Ground subsidence (InSAR),0.199
7992,Ground subsidence (InSAR),0.1603
7994,Ground subsidence (InSAR),0.9611
7996,Ground subsidence (InSAR),0.1603
7997,Ground subsidence (InSAR),0.1603
8002,Ground subsidence (InSAR),0.4583
8019,Ground subsidence (InSAR),1.0
8022,Ground subsidence (InSAR),1.0
8043,Ground subsidence (InSAR),0.6823
8045,Ground subsidence (InSAR),0.4588
8051,Ground subsidence (InSAR),0.4588
8053,Ground subsidence (InSAR),0.4588
8062,Ground subsidence (InSAR),0.1715
8063,Ground subsidence (InSAR),0.1715
8066,Ground subsidence (InSAR),0.1715
8116,Ground subsidence (InSAR),0.6823
8119,Ground subsidence (InSAR),0.6823
8121,Ground subsidence (InSAR),0.174
8124,Ground subsidence (InSAR),0.174
8128,Ground subsidence (InSAR),0.0467
8129,Ground subsidence (InSAR),0.4588
8130,Ground subsidence (InSAR),0.0467
8131,Ground subsidence (InSAR),0.4588
8132,Ground subsidence (InSAR),0.4588
8135,Ground subsidence (InSAR),0.0467
8138,Ground subsidence (InSAR),0.0467
8143,Ground subsidence (InSAR),0.1715
8144,Ground subsidence (InSAR),0.1715
8145,Ground subsidence (InSAR),0.1715
8147,Ground subsidence (InSAR),0.1715
8162,Ground subsidence (InSAR),0.9913
8168,Ground subsidence (InSAR),0.9913
8170,Ground subsidence (InSAR),0.9913
8172,Ground subsidence (InSAR),1.0
8176,Ground subsidence (InSAR),1.0
8177,Ground subsidence (InSAR),1.0
8178,Ground subsidence (InSAR),0.4389
8179,Ground subsidence (InSAR),1.0
8180,Ground subsidence (InSAR),0.4389
8181,Ground subsidence (InSAR),1.0
8182,Ground subsidence (InSAR),0.4389
8185,Ground subsidence (InSAR),1.0
8186,Ground subsidence (InSAR),1.0
8187,Ground subsidence (InSAR),1.0
8196,Ground subsidence (InSAR),0.6738
8202,Ground subsidence (InSAR),1.0
8204,Ground subsidence (InSAR),0.2272
8205,Ground subsidence (InSAR),0.2272
8206,Ground subsidence (InSAR),0.2272
8207,Ground subsidence (InSAR),0.2998
8209,Ground subsidence (InSAR),0.9913
8211,Ground subsidence (InSAR),0.0162
8212,Ground subsidence (InSAR),0.2422
8215,Ground subsidence (InSAR),0.2422
8219,Ground subsidence (InSAR),1.0
8222,Ground subsidence (InSAR),0.9913
8226,Ground subsidence (InSAR),0.9913
8227,Ground subsidence (InSAR),0.2422
8229,Ground subsidence (InSAR),1.0
8231,Ground subsidence (InSAR),0.2422
8232,Ground subsidence (InSAR),1.0
8233,Ground subsidence (InSAR),0.2422
8236,Ground subsidence (InSAR),0.2422
8239,Ground subsidence (InSAR),0.2422
8245,Ground subsidence (InSAR),1.0
8255,Ground subsidence (InSAR),0.3796
8260,Ground subsidence (InSAR),0.3796
8320,Ground subsidence (InSAR),0.5819
8325,Ground subsidence (InSAR),0.5819
8327,Ground subsidence (InSAR),0.5819
8329,Ground subsidence (InSAR),0.5635
8330,Ground subsidence (InSAR),0.5635
8333,Ground subsidence (InSAR),0.7556
8334,Ground subsidence (InSAR),0.6258
8342,Ground subsidence (InSAR),0.543
8344,Ground subsidence (InSAR),0.543
8359,Ground subsidence (InSAR),0.6191
8379,Ground subsidence (InSAR),0.3662
8459,Ground subsidence (InSAR),0.7411
8488,Ground subsidence (InSAR),0.218
8489,Ground subsidence (InSAR),0.218
8492,Ground subsidence (InSAR),0.2113
8493,Ground subsidence (InSAR),0.2113
8527,Ground subsidence (InSAR),0.3529
8532,Ground subsidence (InSAR),0.3529
8535,Ground subsidence (InSAR),0.3529
8558,Ground subsidence (InSAR),0.5087
8560,Ground subsidence (InSAR),0.5087
8579,Ground subsidence (InSAR),0.5087
8585,Ground subsidence (InSAR),0.2721
8595,Ground subsidence (InSAR),0.2979
8598,Ground subsidence (InSAR),0.7124
8600,Ground subsidence (InSAR),0.5087
8603,Ground subsidence (InSAR),0.2979
8606,Ground subsidence (InSAR),0.2979
8610,Ground subsidence (InSAR),0.1548
8612,Ground subsidence (InSAR),0.2272
8615,Ground subsidence (InSAR),0.2272
8624,Ground subsidence (InSAR),0.8051
8659,Ground subsidence (InSAR),0.4662
8660,Ground subsidence (InSAR),0.4662
8664,Ground subsidence (InSAR),0.8051
8665,Ground subsidence (InSAR),0.8051
8667,Ground subsidence (InSAR),0.8051
8670,Ground subsidence (InSAR),0.7651
8671,Ground subsidence (InSAR),0.7651
8676,Ground subsidence (InSAR),0.2684
8677,Ground subsidence (InSAR),0.2684
8678,Ground subsidence (InSAR),0.2684
8679,Ground subsidence (InSAR),0.214
8826,Ground subsidence (InSAR),0.0837
8877,Ground subsidence (InSAR),0.0922
8881,Ground subsidence (InSAR),0.0922
8884,Ground subsidence (InSAR),0.0922
8887,Ground subsidence (InSAR),0.0922
8889,Ground subsidence (InSAR),0.0922
8993,Ground subsidence (InSAR),0.6289
8996,Ground subsidence (InSAR),0.6289
9004,Ground subsidence (InSAR),0.6289
9009,Ground subsidence (InSAR),0.6289
9015,Ground subsidence (InSAR),0.4789
9023,Ground subsidence (InSAR),0.4239
9026,Ground subsidence (InSAR),0.798
9029,Ground subsidence (InSAR),0.798
9045,Ground subsidence (InSAR),0.6173
9047,Ground subsidence (InSAR),0.4777
9048,Ground subsidence (InSAR),0.1971
9052,Ground subsidence (InSAR),0.1971
9055,Ground subsidence (InSAR),0.1971
9056,Ground subsidence (InSAR),0.1971
9057,Ground subsidence (InSAR),0.1971
9058,Ground subsidence (InSAR),0.4239
9060,Ground subsidence (InSAR),0.4239
9062,Ground subsidence (InSAR),0.2314
9064,Ground subsidence (InSAR),0.2482
9066,Ground subsidence (InSAR),0.4777
9069,Ground subsidence (InSAR),0.4777
9070,Ground subsidence (InSAR),0.4777
9072,Ground subsidence (InSAR),0.4777
9074,Ground subsidence (InSAR),0.4777
9076,Ground subsidence (InSAR),0.4789
9078,Ground subsidence (InSAR),0.4789
9081,Ground subsidence (InSAR),0.4789
9087,Ground subsidence (InSAR),0.2139
9092,Ground subsidence (InSAR),1.0
9131,Ground subsidence (InSAR),0.1018
9139,Ground subsidence (InSAR),0.8181
9144,Ground subsidence (InSAR),1.0
9148,Ground subsidence (InSAR),0.5035
9155,Ground subsidence (InSAR),1.0
9160,Ground subsidence (InSAR),0.8181
9169,Ground subsidence (InSAR),0.0889
9173,Ground subsidence (InSAR),0.5035
9181,Ground subsidence (InSAR),0.5035
9185,Ground subsidence (InSAR),0.018
9188,Ground subsidence (InSAR),0.5494
9195,Ground subsidence (InSAR),0.5494
9206,Ground subsidence (InSAR),0.2122
9213,Ground subsidence (InSAR),0.2122
9215,Ground subsidence (InSAR),0.2122
9217,Ground subsidence (InSAR),0.2122
9227,Ground subsidence (InSAR),0.2695
9229,Ground subsidence (InSAR),0.4072
9239,Ground subsidence (InSAR),0.1715
9372,Ground subsidence (InSAR),0.7711
9374,Ground subsidence (InSAR),0.7711
9415,Ground subsidence (InSAR),1.0
9494,Ground subsidence (InSAR),0.8215
9496,Ground subsidence (InSAR),0.8215
9499,Ground subsidence (InSAR),0.8215
9501,Ground subsidence (InSAR),0.8215
9612,Ground subsidence (InSAR),0.1111
9613,Ground subsidence (InSAR),0.1111
9618,Ground subsidence (InSAR),0.1111
9631,Ground subsidence (InSAR),0.7711
9710,Ground subsidence (InSAR),0.3126
9713,Ground subsidence (InSAR),0.3126
9757,Ground subsidence (InSAR),0.1108
9766,Ground subsidence (InSAR),0.1108
9768,Ground subsidence (InSAR),0.2147
9770,Ground subsidence (InSAR),0.2147
9773,Ground subsidence (InSAR),0.2147
9777,Ground subsidence (InSAR),0.2147
9782,Ground subsidence (InSAR),0.2147
9783,Ground subsidence (InSAR),0.2794
9784,Ground subsidence (InSAR),0.2794
9785,Ground subsidence (InSAR),0.2192
9790,Ground subsidence (InSAR),0.1254
9796,Ground subsidence (InSAR),0.1659
9798,Ground subsidence (InSAR),0.1659
9806,Ground subsidence (InSAR),0.1254
9819,Ground subsidence (InSAR),0.244
9884,Ground subsidence (InSAR),1.0
9888,Ground subsidence (InSAR),1.0
9892,Ground subsidence (InSAR),1.0
10033,Ground subsidence (InSAR),0.3395
10035,Ground subsidence (InSAR),0.3395
10036,Ground subsidence (InSAR),0.3395
10121,Ground subsidence (InSAR),0.0239
10123,Ground subsidence (InSAR),0.0239
10126,Ground subsidence (InSAR),0.0239
10128,Ground subsidence (InSAR),0.0239
10130,Ground subsidence (InSAR),0.0239
10134,Ground subsidence (InSAR),0.0239
10136,Ground subsidence (InSAR),0.0969
10140,Ground subsidence (InSAR),0.0969
10141,Ground subsidence (InSAR),0.0969
10143,Ground subsidence (InSAR),0.0969
10145,Ground subsidence (InSAR),0.0969
10150,Ground subsidence (InSAR),0.1519
10152,Ground subsidence (InSAR),0.1519
10162,Ground subsidence (InSAR),0.0462
10165,Ground subsidence (InSAR),0.0462
10176,Ground subsidence (InSAR),0.1345
10179,Ground subsidence (InSAR),0.1345
10186,Ground subsidence (InSAR),0.1345
10191,Ground subsidence (InSAR),0.1345
10194,Ground subsidence (InSAR),0.1345
10198,Ground subsidence (InSAR),0.0607
10222,Ground subsidence (InSAR),0.2631
10227,Ground subsidence (InSAR),0.2631
10230,Ground subsidence (InSAR),0.0239
10234,Ground subsidence (InSAR),0.0239
10237,Ground subsidence (InSAR),0.0239
10239,Ground subsidence (InSAR),0.237
10243,Ground subsidence (InSAR),0.1325
10246,Ground subsidence (InSAR),0.1325
10250,Ground subsidence (InSAR),0.0462
10252,Ground subsidence (InSAR),0.0462
10254,Ground subsidence (InSAR),0.0462
10258,Ground subsidence (InSAR),0.0462
10259,Ground subsidence (InSAR),0.1345
10261,Ground subsidence (InSAR),0.0618
10264,Ground subsidence (InSAR),0.0618
10267,Ground subsidence (InSAR),0.0618
10273,Ground subsidence (InSAR),0.0618
10276,Ground subsidence (InSAR),0.0618
10379,Ground subsidence (InSAR),0.1715
10436,Ground subsidence (InSAR),0.4764
10439,Ground subsidence (InSAR),0.4764
10558,Ground subsidence (InSAR),0.1173
10592,Ground subsidence (InSAR),0.2644
10596,Ground subsidence (InSAR),0.2644
10599,Ground subsidence (InSAR),0.2644
10601,Ground subsidence (InSAR),0.2644
10606,Ground subsidence (InSAR),0.2644
10610,Ground subsidence (InSAR),0.2644
10617,Ground subsidence (InSAR),0.7977
10624,Ground subsidence (InSAR),0.4506
10631,Ground subsidence (InSAR),0.4506
10637,Ground subsidence (InSAR),0.3022
10642,Ground subsidence (InSAR),0.4506
10644,Ground subsidence (InSAR),0.7667
10645,Ground subsidence (InSAR),0.3022
10646,Ground subsidence (InSAR),0.7667
10649,Ground subsidence (InSAR),0.7667
10654,Ground subsidence (InSAR),0.7977
10656,Ground subsidence (InSAR),0.4506
10658,Ground subsidence (InSAR),0.1173
10666,Ground subsidence (InSAR),0.4506
10672,Ground subsidence (InSAR),0.3267
10994,Ground subsidence (InSAR),0.7532
10997,Ground subsidence (InSAR),0.7532
11019,Ground subsidence (InSAR),1.0
11021,Ground subsidence (InSAR),1.0
11249,Ground subsidence (InSAR),0.0544
11254,Ground subsidence (InSAR),0.0544
11279,Ground subsidence (InSAR),0.0544
11284,Ground subsidence (InSAR),0.5087
11288,Ground subsidence (InSAR),0.7797
11294,Ground subsidence (InSAR),0.5087
11300,Ground subsidence (InSAR),0.1086
11301,Ground subsidence (InSAR),0.1086
11302,Ground subsidence (InSAR),0.1086
11305,Ground subsidence (InSAR),0.1086
11313,Ground subsidence (InSAR),0.1511
11326,Ground subsidence (InSAR),0.1511
11328,Ground subsidence (InSAR),0.1511
11348,Ground subsidence (InSAR),0.1451
11368,Ground subsidence (InSAR),0.1451
11393,Ground subsidence (InSAR),0.134
11411,Ground subsidence (InSAR),0.134
11420,Ground subsidence (InSAR),0.134
11424,Ground subsidence (InSAR),0.134
11435,Ground subsidence (InSAR),0.3183
11438,Ground subsidence (InSAR),0.3183
11452,Ground subsidence (InSAR),0.0721
11453,Ground subsidence (InSAR),1.0
11455,Ground subsidence (InSAR),1.0
11457,Ground subsidence (InSAR),0.0721
11458,Ground subsidence (InSAR),1.0
11461,Ground subsidence (InSAR),1.0
11462,Ground subsidence (InSAR),1.0
11470,Ground subsidence (InSAR),0.0721
11472,Ground subsidence (InSAR),0.3193
11480,Ground subsidence (InSAR),0.3193
11484,Ground subsidence (InSAR),0.3193
11490,Ground subsidence (InSAR),0.3193
11491,Ground subsidence (InSAR),0.3193
11493,Ground subsidence (InSAR),0.1555
11496,Ground subsidence (InSAR),0.1555
11508,Ground subsidence (InSAR),0.3881
11513,Ground subsidence (InSAR),0.3881
11517,Ground subsidence (InSAR),0.4789
11518,Ground subsidence (InSAR),0.4789
11522,Ground subsidence (InSAR),0.1555
11527,Ground subsidence (InSAR),0.1555
11545,Ground subsidence (InSAR),0.1555
11548,Ground subsidence (InSAR),0.1555
11552,Ground subsidence (InSAR),0.1555
11555,Ground subsidence (InSAR),0.1555
11557,Ground subsidence (InSAR),0.2392
11564,Ground subsidence (InSAR),0.3844
11567,Ground subsidence (InSAR),0.3844
11573,Ground subsidence (InSAR),0.3844
11576,Ground subsidence (InSAR),0.3844
11592,Ground subsidence (InSAR),0.3844
11598,Ground subsidence (InSAR),0.3844
11606,Ground subsidence (InSAR),0.3844
11614,Ground subsidence (InSAR),0.3844
11622,Ground subsidence (InSAR),0.2828
11632,Ground subsidence (InSAR),0.2828
11634,Ground subsidence (InSAR),0.2828
11640,Ground subsidence (InSAR),0.2828
11650,Ground subsidence (InSAR),0.2828
11654,Ground subsidence (InSAR),0.2828
11660,Ground subsidence (InSAR),0.2828
11668,Ground subsidence (InSAR),0.2828
11672,Ground subsidence (InSAR),0.4
11787,Ground subsidence (InSAR),0.4435
11800,Ground subsidence (InSAR),0.4435
11807,Ground subsidence (InSAR),0.1323
11813,Ground subsidence (InSAR),0.9779
11823,Ground subsidence (InSAR),0.1323
11825,Ground subsidence (InSAR),0.9779
11835,Ground subsidence (InSAR),0.1323
11838,Ground subsidence (InSAR),0.5636
11843,Ground subsidence (InSAR),0.3276
11847,Ground subsidence (InSAR),0.2609
11870,Ground subsidence (InSAR),0.3424
11880,Ground subsidence (InSAR),0.1594
11884,Ground subsidence (InSAR),0.1594
11886,Ground subsidence (InSAR),0.2076
11889,Ground subsidence (InSAR),0.2076
11891,Ground subsidence (InSAR),0.2076
11895,Ground subsidence (InSAR),0.2076
11900,Ground subsidence (InSAR),0.4777
11905,Ground subsidence (InSAR),0.1511
11912,Ground subsidence (InSAR),0.1511
11919,Ground subsidence (InSAR),0.1511
11924,Ground subsidence (InSAR),0.1511
11936,Ground subsidence (InSAR),0.1511
11947,Ground subsidence (InSAR),0.1511
12007,Ground subsidence (InSAR),0.3159
12011,Ground subsidence (InSAR),0.3159
12016,Ground subsidence (InSAR),0.3159
12019,Ground subsidence (InSAR),0.3159
12027,Ground subsidence (InSAR),0.3159
12031,Ground subsidence (InSAR),0.3159
12035,Ground subsidence (InSAR),0.3159
12045,Ground subsidence (InSAR),0.3159
12048,Ground subsidence (InSAR),0.3159
12067,Ground subsidence (InSAR),0.3159
12076,Ground subsidence (InSAR),0.134
12082,Ground subsidence (InSAR),0.134
12099,Ground subsidence (InSAR),0.1536
12101,Ground subsidence (InSAR),0.1536
12104,Ground subsidence (InSAR),0.1536
12106,Ground subsidence (InSAR),0.3183
12109,Ground subsidence (InSAR),0.3183
12111,Ground subsidence (InSAR),0.0996
12113,Ground subsidence (InSAR),0.0996
12115,Ground subsidence (InSAR),0.0996
12122,Ground subsidence (InSAR),0.3193
12129,Ground subsidence (InSAR),0.3193
12131,Ground subsidence (InSAR),0.3193
12144,Ground subsidence (InSAR),0.3193
12148,Ground subsidence (InSAR),0.3193
12149,Ground subsidence (InSAR),0.3193
12152,Ground subsidence (InSAR),0.0293
12154,Ground subsidence (InSAR),0.0293
12157,Ground subsidence (InSAR),0.2392
12160,Ground subsidence (InSAR),0.2392
12167,Ground subsidence (InSAR),0.2392
12170,Ground subsidence (InSAR),0.0537
12171,Ground subsidence (InSAR),0.2392
12174,Ground subsidence (InSAR),0.4688
12177,Ground subsidence (InSAR),0.2392
12178,Ground subsidence (InSAR),0.0537
12181,Ground subsidence (InSAR),0.9281
12182,Ground subsidence (InSAR),0.2392
12184,Ground subsidence (InSAR),0.8054
12186,Ground subsidence (InSAR),0.2392
12187,Ground subsidence (InSAR),0.656
12189,Ground subsidence (InSAR),0.656
12190,Ground subsidence (InSAR),0.2392
12191,Ground subsidence (InSAR),0.8054
12193,Ground subsidence (InSAR),0.8054
12195,Ground subsidence (InSAR),0.4688
12196,Ground subsidence (InSAR),0.2392
12197,Ground subsidence (InSAR),0.6068
12199,Ground subsidence (InSAR),0.6068
12211,Ground subsidence (InSAR),0.1972
12212,Ground subsidence (InSAR),0.1972
12227,Ground subsidence (InSAR),0.1972
12229,Ground subsidence (InSAR),0.1972
12233,Ground subsidence (InSAR),0.1972
12241,Ground subsidence (InSAR),0.1972
12248,Ground subsidence (InSAR),0.1972
12252,Ground subsidence (InSAR),0.1972
12257,Ground subsidence (InSAR),0.2828
12262,Ground subsidence (InSAR),0.2828
12305,Ground subsidence (InSAR),0.8259
12307,Ground subsidence (InSAR),0.8259
12308,Ground subsidence (InSAR),0.6258
12309,Ground subsidence (InSAR),0.3198
12312,Ground subsidence (InSAR),0.6258
12321,Ground subsidence (InSAR),0.3198
12328,Ground subsidence (InSAR),0.8097
12330,Ground subsidence (InSAR),0.2669
12335,Ground subsidence (InSAR),0.5854
12346,Ground subsidence (InSAR),0.6258
12379,Ground subsidence (InSAR),0.032
12388,Ground subsidence (InSAR),0.032
12390,Ground subsidence (InSAR),0.032
12392,Ground subsidence (InSAR),0.032
12397,Ground subsidence (InSAR),0.109
12400,Ground subsidence (InSAR),0.032
12401,Ground subsidence (InSAR),0.3311
12405,Ground subsidence (InSAR),0.3311
12454,Ground subsidence (InSAR),0.2609
12486,Ground subsidence (InSAR),0.1511
12717,Ground subsidence (InSAR),0.6007
12718,Ground subsidence (InSAR),0.6007
12719,Ground subsidence (InSAR),0.6007
12720,Ground subsidence (InSAR),0.6007
12747,Ground subsidence (InSAR),0.543
12752,Ground subsidence (InSAR),0.543
12867,Ground subsidence (InSAR),0.6645
12871,Ground subsidence (InSAR),0.2669
12956,Ground subsidence (InSAR),0.5462
12957,Ground subsidence (InSAR),0.347
12959,Ground subsidence (InSAR),0.4793
12960,Ground subsidence (InSAR),0.4793
12976,Ground subsidence (InSAR),0.3529
13170,Ground subsidence (InSAR),0.2831
13328,Ground subsidence (InSAR),0.6538
13392,Ground subsidence (InSAR),0.6738
13402,Ground subsidence (InSAR),0.5494
13405,Ground subsidence (InSAR),0.5494
13526,Ground subsidence (InSAR),0.3026
13531,Ground subsidence (InSAR),0.8181
13560,Ground subsidence (InSAR),0.8531
13565,Ground subsidence (InSAR),1.0
13568,Ground subsidence (InSAR),0.1112
13575,Ground subsidence (InSAR),0.3708
13579,Ground subsidence (InSAR),0.3708
13582,Ground subsidence (InSAR),0.5607
13599,Ground subsidence (InSAR),0.4519
13601,Ground subsidence (InSAR),0.8029
13607,Ground subsidence (InSAR),0.7056
13620,Ground subsidence (InSAR),0.8029
13625,Ground subsidence (InSAR),0.7069
13630,Ground subsidence (InSAR),0.5087
13634,Ground subsidence (InSAR),0.5087
13638,Ground subsidence (InSAR),0.1633
13644,Ground subsidence (InSAR),0.1633
13646,Ground subsidence (InSAR),0.1633
13651,Ground subsidence (InSAR),1.0
13652,Ground subsidence (InSAR),1.0
13668,Ground subsidence (InSAR),0.5607
13671,Ground subsidence (InSAR),0.5607
13674,Ground subsidence (InSAR),0.2645
13690,Ground subsidence (InSAR),0.1112
13729,Ground subsidence (InSAR),0.1135
13731,Ground subsidence (InSAR),0.2294
13732,Ground subsidence (InSAR),0.1252
13735,Ground subsidence (InSAR),0.4519
13759,Ground subsidence (InSAR),0.1112
13760,Ground subsidence (InSAR),0.2645
13761,Ground subsidence (InSAR),0.1112
13762,Ground subsidence (InSAR),0.1252
13763,Ground subsidence (InSAR),0.1252
13764,Ground subsidence (InSAR),1.0
13765,Ground subsidence (InSAR),1.0
13803,Ground subsidence (InSAR),0.1252
13810,Ground subsidence (InSAR),0.4519
13816,Ground subsidence (InSAR),0.8029
13845,Ground subsidence (InSAR),0.7667
13873,Ground subsidence (InSAR),0.8029
13975,Ground subsidence (InSAR),0.6006
13978,Ground subsidence (InSAR),0.6006
13982,Ground subsidence (InSAR),0.6006
13986,Ground subsidence (InSAR),0.6006
14032,Ground subsidence (InSAR),0.5256
14036,Ground subsidence (InSAR),0.5256
