OBJECTID,top_height_m,base_height_m,storeys,building_height_m
23990,9.2,4.2,4.0,4.999999999999999
24003,41.7,18.0,8.0,23.700000000000003
24005,10.0,4.3,1.0,5.7
24006,26.2,4.2,6.0,22.0
24008,37.9,19.2,5.0,18.7
24009,11.2,4.0,2.0,7.199999999999999
24012,41.4,11.6,6.0,29.799999999999997
24016,37.9,15.8,6.0,22.099999999999998
24028,21.0,7.9,1.0,13.1
24040,21.0,7.9,1.0,13.1
24041,91.0,21.1,25.0,69.9
24048,91.0,21.1,25.0,69.9
24053,45.0,8.7,4.0,36.3
24054,25.8,14.7,6.0,11.100000000000001
24064,21.0,14.4,2.0,6.6
24068,21.0,14.4,2.0,6.6
24074,88.6,20.3,25.0,68.3
24078,34.1,14.8,6.0,19.3
24081,35.7,14.3,6.0,21.400000000000002
24084,37.5,14.3,6.0,23.2
24087,37.3,12.7,6.0,24.599999999999998
24092,34.7,11.7,6.0,23.000000000000004
24098,21.6,10.6,2.0,11.000000000000002
24106,21.6,10.6,2.0,11.000000000000002
24110,32.0,7.0,6.0,25.0
24116,30.4,7.0,6.0,23.4
24176,305.3,217.2,27.0,88.10000000000002
24181,305.3,217.2,27.0,88.10000000000002
24194,214.2,210.9,,3.299999999999983
24221,271.8,229.5,13.0,42.30000000000001
24229,82.9,3.7,23.0,79.2
24263,18.9,3.6,,15.299999999999999
24266,185.9,3.5,48.0,182.4
24284,185.9,3.5,47.0,182.4
24380,104.6,84.4,7.0,20.19999999999999
24666,50.8,7.6,14.0,43.199999999999996
24670,40.0,16.6,,23.4
25035,24.7,4.9,6.0,19.799999999999997
25044,30.6,4.7,9.0,25.900000000000002
25051,165.7,153.8,1.0,11.899999999999977
25052,165.7,153.8,1.0,11.899999999999977
25053,165.7,153.8,1.0,11.899999999999977
25058,165.7,153.8,1.0,11.899999999999977
25059,165.7,153.8,1.0,11.899999999999977
25269,19.6,4.9,4.0,14.700000000000001
25599,23.9,4.1,6.0,19.799999999999997
25925,15.9,3.8,4.0,12.100000000000001
26009,7.2,3.9,6.0,3.3000000000000003
26022,25.7,4.7,7.0,21.0
26025,25.4,5.0,6.0,20.4
26028,25.4,4.9,6.0,20.5
26031,25.4,5.2,6.0,20.2
26080,23.1,5.1,6.0,18.0
26081,24.2,5.3,6.0,18.9
26083,25.3,5.3,6.0,20.0
26088,20.6,5.6,4.0,15.000000000000002
26089,20.6,5.6,4.0,15.000000000000002
26099,20.0,5.4,5.0,14.6
26101,18.2,5.6,,12.6
26103,47.8,6.2,14.0,41.599999999999994
26104,19.8,6.5,,13.3
26107,20.0,7.0,4.0,13.0
26108,20.0,7.0,4.0,13.0
26109,13.2,8.1,1.0,5.1
26111,13.2,8.1,1.0,5.1
26112,14.0,8.3,,5.699999999999999
26115,14.6,8.0,2.0,6.6
26121,14.6,8.0,2.0,6.6
26130,23.4,8.0,4.0,15.399999999999999
26134,19.2,6.8,3.0,12.399999999999999
26139,30.6,4.9,8.0,25.700000000000003
26142,26.0,5.3,6.0,20.7
26144,24.6,5.3,6.0,19.3
26147,53.1,5.3,15.0,47.800000000000004
26151,28.2,6.8,6.0,21.4
26153,28.2,7.1,6.0,21.1
26156,28.2,7.6,6.0,20.6
26158,30.2,8.2,6.0,22.0
26161,14.8,8.2,1.0,6.600000000000001
26162,14.8,8.2,1.0,6.600000000000001
26165,59.3,8.3,15.0,51.0
26166,59.3,8.3,15.0,51.0
26167,49.2,8.3,13.0,40.900000000000006
26568,150.9,148.0,,2.9000000000000057
27784,150.9,134.4,6.0,16.5
27958,240.3,146.3,26.0,94.0
27962,240.3,146.3,26.0,94.0
27969,153.2,139.7,,13.5
27981,153.2,139.7,,13.5
27988,153.2,139.7,,13.5
27992,210.6,148.9,20.0,61.69999999999999
27994,210.6,148.9,20.0,61.69999999999999
27996,210.1,148.2,20.0,61.900000000000006
28000,210.1,148.2,20.0,61.900000000000006
28004,173.1,139.7,10.0,33.400000000000006
28006,59.7,3.7,19.0,56.0
28012,262.1,171.1,31.0,91.00000000000003
28016,267.5,171.1,31.0,96.4
28043,218.4,142.1,20.0,76.30000000000001
28048,218.4,142.1,20.0,76.30000000000001
28104,157.4,149.5,,7.900000000000006
28162,218.9,161.4,20.0,57.5
28167,218.9,161.4,20.0,57.5
28173,218.9,161.4,23.0,57.5
28176,218.9,161.4,22.0,57.5
28180,218.9,161.4,22.0,57.5
28182,218.9,161.4,23.0,57.5
28219,162.8,139.0,8.0,23.80000000000001
28240,143.9,119.1,6.0,24.80000000000001
28248,261.5,128.7,42.0,132.8
28262,140.6,116.7,5.0,23.89999999999999
28269,140.6,116.7,5.0,23.89999999999999
28275,140.6,116.7,5.0,23.89999999999999
28307,161.1,134.9,7.0,26.19999999999999
28318,142.6,126.0,5.0,16.599999999999994
28320,149.0,131.8,5.0,17.19999999999999
28330,148.7,131.7,,17.0
28340,151.4,124.9,6.0,26.5
28344,151.4,124.9,6.0,26.5
28357,159.4,127.5,7.0,31.900000000000006
28371,153.0,120.2,7.0,32.8
28382,153.0,120.2,7.0,32.8
28392,125.1,120.1,,5.0
28402,145.7,120.7,7.0,24.999999999999986
28409,145.7,120.7,7.0,24.999999999999986
28415,145.7,120.7,7.0,24.999999999999986
28424,156.6,127.5,5.0,29.099999999999994
28428,137.4,127.2,,10.200000000000003
28434,137.4,127.4,,10.0
28447,152.0,126.8,4.0,25.200000000000003
28452,190.4,151.6,14.0,38.80000000000001
28472,162.9,133.1,9.0,29.80000000000001
28480,162.4,133.0,9.0,29.400000000000006
28487,166.8,133.1,9.0,33.70000000000002
28557,9.8,3.8,2.0,6.000000000000001
28609,9.1,4.0,1.0,5.1
28837,68.3,53.1,4.0,15.199999999999996
28907,68.6,53.1,4.0,15.499999999999993
28980,69.2,53.0,4.0,16.200000000000003
28981,160.7,34.1,45.0,126.6
28989,22.0,6.1,,15.9
28994,68.8,53.0,4.0,15.799999999999997
28998,22.0,6.1,,15.9
29012,68.1,53.1,4.0,14.999999999999993
29013,45.9,16.4,,29.5
29025,46.6,21.0,,25.6
29070,36.9,5.8,6.0,31.099999999999998
29127,22.7,6.5,8.0,16.2
29135,22.7,6.5,8.0,16.2
29144,22.7,6.5,8.0,16.2
29160,47.4,5.5,14.0,41.9
29177,47.4,5.2,14.0,42.199999999999996
29182,47.4,5.3,14.0,42.1
29184,47.4,5.3,14.0,42.1
29187,47.4,5.3,14.0,42.1
29190,47.4,5.2,14.0,42.199999999999996
29193,47.4,5.2,14.0,42.199999999999996
29197,47.4,5.3,14.0,42.1
29205,36.5,5.6,10.0,30.9
29230,14.5,4.6,3.0,9.9
29235,14.5,4.6,3.0,9.9
29241,14.5,4.6,3.0,9.9
29250,10.4,3.9,2.0,6.5
29255,10.4,3.9,2.0,6.5
29289,65.3,5.0,14.0,60.3
29324,65.3,5.0,14.0,60.3
29326,41.0,4.9,12.0,36.1
29330,44.5,4.5,13.0,40.0
29426,25.8,5.0,6.0,20.8
29431,25.8,5.0,6.0,20.8
29433,68.3,4.3,22.0,64.0
29641,29.3,3.6,8.0,25.7
29663,25.3,4.2,7.0,21.1
29726,80.9,4.2,21.0,76.7
29728,80.9,4.2,21.0,76.7
29736,76.5,4.1,22.0,72.4
29737,76.5,4.1,22.0,72.4
29911,101.7,36.2,22.0,65.5
29915,101.7,36.2,22.0,65.5
30239,51.6,34.2,,17.4
30263,60.3,33.2,1.0,27.099999999999994
30270,59.6,38.6,,21.0
30274,38.4,21.9,,16.5
30277,52.3,31.9,4.0,20.4
30358,45.6,23.7,6.0,21.900000000000002
30367,19.4,10.2,1.0,9.2
30370,19.4,10.2,1.0,9.2
30376,19.4,10.2,1.0,9.2
30395,24.6,5.9,6.0,18.700000000000003
30422,97.4,3.4,25.0,94.0
30429,97.4,3.4,25.0,94.0
30508,14.2,3.4,4.0,10.799999999999999
30511,14.2,3.4,4.0,10.799999999999999
30711,51.8,30.0,6.0,21.799999999999997
30723,50.1,26.7,6.0,23.400000000000002
30727,47.3,24.2,6.0,23.099999999999998
30789,493.1,482.5,3.0,10.600000000000023
30796,493.1,482.5,3.0,10.600000000000023
30804,494.2,482.5,3.0,11.699999999999989
30810,494.9,482.9,3.0,12.0
30814,494.3,482.8,3.0,11.5
30825,491.6,482.8,3.0,8.800000000000011
30831,496.3,485.2,3.0,11.100000000000023
30837,496.9,485.2,3.0,11.699999999999989
30841,503.8,485.2,2.0,18.600000000000023
30845,505.8,496.5,2.0,9.300000000000011
30849,502.8,496.5,2.0,6.300000000000011
30855,500.1,486.5,2.0,13.600000000000023
30867,500.5,486.9,3.0,13.600000000000023
30871,491.1,481.7,3.0,9.400000000000034
31182,57.1,5.8,13.0,51.300000000000004
31736,41.8,33.3,3.0,8.5
31743,116.3,41.4,25.0,74.9
31746,116.3,41.4,25.0,74.9
31751,64.8,46.7,6.0,18.099999999999994
31752,66.0,36.0,6.0,30.0
31753,63.8,35.4,6.0,28.4
31755,63.3,33.6,10.0,29.699999999999996
31775,56.8,35.7,,21.099999999999994
31780,86.2,41.4,13.0,44.800000000000004
31781,86.2,41.4,13.0,44.800000000000004
32575,50.9,30.4,6.0,20.5
32665,139.3,119.7,7.0,19.60000000000001
32666,139.3,119.7,7.0,19.60000000000001
32700,135.9,127.4,,8.5
32896,37.1,13.1,6.0,24.0
33002,182.4,61.8,,120.60000000000001
33004,182.4,61.8,,120.60000000000001
33015,182.4,61.8,,120.60000000000001
33100,99.1,83.8,5.0,15.299999999999997
33102,107.8,93.2,5.0,14.599999999999994
33104,107.9,92.9,5.0,15.0
33112,106.1,86.4,4.0,19.69999999999999
33134,48.0,30.5,6.0,17.5
33395,37.2,3.7,11.0,33.5
33629,186.9,179.3,1.0,7.599999999999994
33641,186.9,179.3,1.0,7.599999999999994
33645,186.9,179.3,1.0,7.599999999999994
33673,52.7,31.3,6.0,21.400000000000002
33678,54.7,32.0,6.0,22.700000000000003
33689,37.0,32.8,,4.200000000000003
33900,192.1,149.6,13.0,42.5
34019,82.6,4.9,19.0,77.69999999999999
34021,82.6,4.9,19.0,77.69999999999999
34066,83.0,61.4,6.0,21.6
34190,108.6,18.9,28.0,89.69999999999999
34192,41.0,3.8,12.0,37.2
34195,17.2,3.5,1.0,13.7
34198,17.2,3.5,1.0,13.7
34201,19.5,3.3,,16.2
34203,18.5,3.4,4.0,15.1
34205,18.5,3.4,4.0,15.1
34217,41.4,3.4,12.0,38.0
34234,78.6,45.5,9.0,33.099999999999994
34243,38.9,18.4,6.0,20.5
34282,404.2,396.5,3.0,7.699999999999989
34289,73.6,23.3,15.0,50.3
34291,22.1,3.5,6.0,18.6
34297,27.3,4.7,6.0,22.6
34333,96.5,18.9,27.0,77.6
34335,96.5,18.9,27.0,77.6
34356,27.2,13.7,,13.5
34394,37.2,13.7,,23.500000000000004
34395,37.3,14.0,6.0,23.299999999999997
34396,33.9,14.3,6.0,19.599999999999998
34397,33.9,14.0,6.0,19.9
34398,31.8,13.4,5.0,18.4
34400,35.2,12.9,3.0,22.300000000000004
34402,35.2,12.9,3.0,22.300000000000004
34404,38.4,12.8,6.0,25.599999999999998
34406,39.4,12.1,4.0,27.299999999999997
34409,39.4,12.1,4.0,27.299999999999997
34438,92.7,60.5,7.0,32.2
34447,92.7,60.5,7.0,32.2
34453,92.7,60.5,7.0,32.2
34472,36.0,17.5,6.0,18.5
34484,88.2,20.9,24.0,67.30000000000001
34485,88.2,20.9,24.0,67.30000000000001
34511,89.3,86.4,,2.8999999999999915
34514,90.0,87.9,,2.0999999999999943
34517,162.8,87.8,26.0,75.00000000000001
34552,58.3,36.1,,22.199999999999996
34565,106.0,6.8,20.0,99.2
34604,30.3,6.8,6.0,23.5
34639,23.8,4.7,,19.1
34644,29.7,11.1,6.0,18.6
34645,29.7,11.1,6.0,18.6
34646,29.9,7.7,6.0,22.2
34717,27.2,7.7,6.0,19.5
34724,23.2,4.3,,18.9
34885,192.9,105.2,32.0,87.7
34886,208.4,105.2,36.0,103.2
34887,208.3,105.2,36.0,103.10000000000001
34888,216.3,106.5,39.0,109.80000000000001
34889,216.3,105.2,39.0,111.10000000000001
34890,113.1,103.4,3.0,9.699999999999989
34990,50.5,4.9,13.0,45.6
35002,31.3,16.4,5.0,14.900000000000002
35003,31.3,16.4,5.0,14.900000000000002
35004,59.7,41.8,3.0,17.900000000000006
35009,259.8,143.7,28.0,116.10000000000002
35010,259.8,143.7,28.0,116.10000000000002
35011,31.6,10.2,4.0,21.400000000000002
35030,72.6,33.0,10.0,39.599999999999994
35031,72.6,33.0,9.0,39.599999999999994
35032,96.7,30.6,23.0,66.1
35039,142.3,91.6,13.0,50.70000000000002
35046,121.8,62.7,12.0,59.099999999999994
35090,38.4,23.5,4.0,14.899999999999999
35230,10.0,4.3,1.0,5.7
35231,11.2,4.0,2.0,7.199999999999999
35354,165.6,96.7,21.0,68.89999999999999
35355,165.6,96.7,21.0,68.89999999999999
35490,14.9,10.1,1.0,4.800000000000001
35758,11.3,2.9,,8.4
35759,81.5,3.7,23.0,77.8
36097,24.2,4.0,6.0,20.2
36120,23.5,4.7,,18.8
36121,141.9,33.0,37.0,108.9
36122,141.2,23.4,37.0,117.79999999999998
36123,141.2,23.4,37.0,117.79999999999998
36124,141.9,37.5,36.0,104.4
36125,141.2,32.1,36.0,109.1
36126,141.9,32.3,36.0,109.60000000000001
36231,39.1,4.5,10.0,34.6
36246,31.7,13.1,6.0,18.6
36279,72.2,48.8,5.0,23.400000000000006
36299,17.9,9.8,1.0,8.099999999999998
36300,17.9,9.8,1.0,8.099999999999998
36307,23.9,4.9,6.0,19.0
36319,113.3,86.1,8.0,27.200000000000003
36329,115.2,92.2,6.0,23.0
36347,169.5,166.0,2.0,3.5
36348,296.8,163.9,40.0,132.9
36349,296.8,163.9,40.0,132.9
36350,296.8,163.9,40.0,132.9
36357,49.0,10.9,15.0,38.1
36410,72.7,4.6,17.0,68.10000000000001
36411,72.7,4.6,17.0,68.10000000000001
36414,30.5,16.5,6.0,14.0
36505,44.0,26.4,6.0,17.6
36545,107.9,68.7,12.0,39.2
36634,43.9,3.6,,40.3
36642,18.4,3.8,4.0,14.599999999999998
36644,18.4,3.7,5.0,14.7
36664,13.5,3.4,3.0,10.1
36698,34.2,17.0,4.0,17.200000000000003
36699,34.2,17.0,4.0,17.200000000000003
36700,34.2,17.0,4.0,17.200000000000003
36708,95.4,73.2,1.0,22.200000000000003
36711,189.2,147.7,12.0,41.5
36712,189.2,147.7,12.0,41.5
36713,189.8,148.0,12.0,41.80000000000001
36714,189.9,148.0,12.0,41.900000000000006
36715,189.1,148.0,12.0,41.099999999999994
36716,189.7,148.0,12.0,41.69999999999999
36717,188.7,148.0,14.0,40.69999999999999
36718,189.8,148.0,12.0,41.80000000000001
36719,189.0,148.0,12.0,41.0
36720,189.0,148.0,12.0,41.0
36724,94.7,71.5,6.0,23.200000000000003
36748,17.9,3.9,4.0,13.999999999999998
36749,131.7,108.0,,23.69999999999999
36757,34.5,19.2,,15.3
36759,98.2,91.1,,7.1000000000000085
36760,107.5,61.6,10.0,45.9
36767,110.8,86.5,8.0,24.299999999999997
36768,110.8,86.5,8.0,24.299999999999997
36775,113.5,82.1,6.0,31.400000000000006
36776,113.4,80.7,6.0,32.7
36777,133.7,119.0,3.0,14.699999999999989
36778,133.7,119.0,3.0,14.699999999999989
36779,133.7,119.0,3.0,14.699999999999989
36780,116.0,60.5,13.0,55.5
36781,100.1,56.6,,43.49999999999999
36782,113.3,88.4,6.0,24.89999999999999
36783,63.3,50.4,4.0,12.899999999999999
36784,121.4,66.4,10.0,55.0
36786,139.0,59.5,16.0,79.5
36787,127.9,83.4,12.0,44.5
36788,132.1,90.1,12.0,42.0
36790,104.0,81.0,,23.0
36791,90.7,67.4,,23.299999999999997
36792,118.8,90.9,18.0,27.89999999999999
36795,80.7,67.5,,13.200000000000003
36796,63.5,51.9,1.0,11.600000000000001
36797,19.3,4.1,4.0,15.200000000000001
36798,111.3,102.0,,9.299999999999997
36799,119.2,111.4,,7.799999999999997
36815,31.6,24.3,,7.300000000000001
36820,52.1,39.2,3.0,12.899999999999999
36821,52.1,39.2,3.0,12.899999999999999
36822,52.1,39.2,3.0,12.899999999999999
36824,45.9,6.0,9.0,39.9
36828,87.0,13.9,23.0,73.1
37025,16.4,4.4,3.0,11.999999999999998
37125,106.5,40.3,24.0,66.2
37128,25.1,4.2,6.0,20.900000000000002
37129,22.5,4.3,4.0,18.2
37130,44.3,3.2,,41.099999999999994
37137,21.3,7.6,5.0,13.700000000000001
37138,21.3,7.6,5.0,13.700000000000001
37139,125.4,115.6,,9.800000000000011
37145,90.9,70.0,,20.900000000000006
37163,129.8,57.5,20.0,72.30000000000001
37178,,,,
37202,161.6,69.1,26.0,92.5
37203,161.6,69.1,26.0,92.5
37261,41.1,25.4,,15.700000000000003
37289,106.0,6.8,20.0,99.2
37297,95.0,12.0,18.0,83.0
37298,95.0,12.0,18.0,83.0
37303,52.7,43.2,,9.5
37304,60.2,39.0,4.0,21.200000000000003
37312,129.0,49.7,25.0,79.3
37357,59.1,53.2,2.0,5.899999999999999
37369,61.9,40.8,6.0,21.1
37370,61.9,40.8,6.0,21.1
37394,117.4,7.5,24.0,109.9
37395,117.4,7.5,24.0,109.9
37419,16.3,6.5,4.0,9.8
37420,16.3,6.5,4.0,9.8
37422,23.6,5.9,3.0,17.700000000000003
37437,26.0,3.9,,22.1
37447,128.0,106.1,2.0,21.900000000000006
37448,128.0,106.1,2.0,21.900000000000006
37458,20.8,3.9,5.0,16.900000000000002
37463,172.1,145.2,2.0,26.900000000000006
37464,172.1,145.2,2.0,26.900000000000006
37465,172.1,145.2,2.0,26.900000000000006
37466,209.6,172.1,12.0,37.5
37469,13.9,4.0,,9.9
37471,17.9,3.0,4.0,14.899999999999999
37472,85.1,17.9,22.0,67.19999999999999
37488,118.2,65.4,16.0,52.8
37491,43.9,3.6,,40.3
37492,43.9,3.6,,40.3
37509,127.1,116.3,,10.799999999999997
37510,46.8,4.0,9.0,42.8
37511,70.3,3.6,,66.7
37554,29.8,6.1,6.0,23.700000000000003
37588,371.7,189.9,60.0,181.79999999999998
37609,56.4,34.4,,22.0
37610,56.8,44.3,3.0,12.5
37624,24.8,10.9,,13.9
37640,31.6,12.3,,19.3
37682,39.2,24.4,1.0,14.800000000000004
37701,26.7,3.6,6.0,23.099999999999998
37741,43.7,4.2,8.0,39.5
37742,43.7,4.2,8.0,39.5
37743,43.7,4.2,8.0,39.5
37744,43.7,4.2,8.0,39.5
37747,13.8,3.8,3.0,10.0
37748,13.8,3.8,3.0,10.0
37766,35.0,3.8,3.0,31.2
37767,35.0,3.8,3.0,31.2
37768,24.1,3.8,,20.3
37776,26.2,8.9,5.0,17.299999999999997
37777,26.2,8.9,5.0,17.299999999999997
37785,40.8,27.4,3.0,13.399999999999999
37793,195.5,168.4,11.0,27.099999999999994
37794,86.9,7.9,22.0,79.0
37796,31.6,6.1,,25.5
37809,192.2,125.2,25.0,66.99999999999999
37823,38.0,4.1,7.0,33.9
37827,160.7,34.1,45.0,126.6
37828,22.0,6.1,,15.9
37841,18.4,4.9,4.0,13.499999999999998
37858,71.8,39.9,7.0,31.9
37863,43.3,3.7,9.0,39.599999999999994
37870,19.3,4.3,3.0,15.0
37880,109.2,80.7,4.0,28.5
37881,142.2,97.9,13.0,44.29999999999998
37882,150.1,97.1,13.0,53.0
37885,100.1,56.6,,43.49999999999999
37886,213.8,67.8,35.0,146.0
37887,214.8,107.3,38.0,107.50000000000001
37893,151.3,143.6,2.0,7.700000000000017
37898,113.2,90.9,6.0,22.299999999999997
37899,103.5,90.1,6.0,13.400000000000006
37900,72.6,52.8,5.0,19.799999999999997
37912,18.6,4.1,4.0,14.500000000000002
37934,74.9,4.3,21.0,70.60000000000001
38030,136.8,118.3,6.0,18.500000000000014
38038,59.5,3.7,19.0,55.8
38039,59.5,3.7,19.0,55.8
38040,59.8,3.7,19.0,56.099999999999994
38043,59.8,3.7,19.0,56.099999999999994
38044,59.8,3.7,19.0,56.099999999999994
38045,59.7,3.7,19.0,56.0
38046,59.6,3.7,19.0,55.9
38047,59.8,3.7,19.0,56.099999999999994
38049,59.5,3.7,19.0,55.8
38050,59.5,3.7,19.0,55.8
38055,59.7,3.4,19.0,56.300000000000004
38056,59.7,3.7,19.0,56.0
38058,59.7,3.7,19.0,56.0
38059,59.7,3.7,16.0,56.0
38061,59.7,3.7,19.0,56.0
38062,59.9,3.7,19.0,56.199999999999996
38104,61.0,28.3,6.0,32.7
38106,56.4,34.4,,22.0
38107,56.4,34.4,,22.0
38165,48.3,25.9,6.0,22.4
38227,524.9,520.9,1.0,4.0
38367,91.4,62.7,7.0,28.700000000000003
38373,91.4,62.7,7.0,28.700000000000003
38374,91.1,7.9,20.0,83.19999999999999
38427,22.2,6.9,4.0,15.299999999999999
38428,22.2,6.9,4.0,15.299999999999999
38434,13.8,6.7,2.0,7.1000000000000005
38441,23.5,4.7,,18.8
38442,212.6,28.9,56.0,183.7
38443,206.5,28.9,54.0,177.6
38444,200.6,28.9,52.0,171.7
38477,34.7,4.0,1.0,30.700000000000003
38482,18.7,3.4,3.0,15.299999999999999
38489,17.9,3.5,4.0,14.399999999999999
38490,17.9,3.5,4.0,14.399999999999999
38495,105.0,98.1,2.0,6.900000000000006
38496,91.1,7.9,20.0,83.19999999999999
38498,91.0,19.1,24.0,71.9
38499,91.0,19.1,24.0,71.9
38515,16.0,3.2,4.0,12.8
38561,139.2,130.8,3.0,8.399999999999977
38563,144.8,130.8,3.0,14.0
38587,21.5,6.2,8.0,15.3
38591,21.5,6.2,8.0,15.3
38607,87.8,9.8,24.0,78.0
38609,14.6,9.8,24.0,4.799999999999999
38696,97.2,73.2,4.0,24.0
38701,97.2,73.2,4.0,24.0
38747,127.5,3.7,25.0,123.8
38750,127.5,3.7,25.0,123.8
38756,19.2,3.3,3.0,15.899999999999999
38760,126.0,4.3,38.0,121.7
38796,107.4,42.5,24.0,64.9
38800,107.4,42.5,24.0,64.9
38868,13.0,4.3,1.0,8.7
38869,144.9,3.7,48.0,141.20000000000002
38871,125.3,4.3,40.0,121.0
38873,457.5,442.8,4.0,14.699999999999989
38874,455.5,440.8,4.0,14.699999999999989
38875,454.5,439.8,4.0,14.699999999999989
38876,40.7,3.7,8.0,37.0
38877,453.8,439.1,4.0,14.699999999999989
38878,452.8,438.1,4.0,14.699999999999989
38879,10.6,5.5,1.0,5.1
38880,452.0,437.3,4.0,14.699999999999989
38885,441.9,416.3,,25.599999999999966
38987,46.4,5.8,6.0,40.6
38988,408.2,29.7,,378.5
39032,12.4,4.1,2.0,8.3
39041,19.0,4.0,5.0,15.0
39047,19.3,4.3,3.0,15.0
39053,46.2,37.3,6.0,8.900000000000006
39144,26.0,3.7,6.0,22.3
39152,6.5,3.4,1.0,3.1
39188,58.1,44.3,4.0,13.800000000000004
39319,101.5,60.4,11.0,41.1
39422,77.0,64.2,3.0,12.799999999999997
39428,28.2,13.4,3.0,14.799999999999999
39450,23.5,4.7,,18.8
39451,249.4,38.5,67.0,210.9
39452,249.4,38.5,67.0,210.9
39453,249.4,38.5,67.0,210.9
39455,77.0,64.2,3.0,12.799999999999997
39457,28.2,13.4,3.0,14.799999999999999
39567,14.7,3.6,2.0,11.1
39568,90.8,3.9,27.0,86.89999999999999
39596,129.3,3.7,39.0,125.60000000000001
39597,129.3,3.7,39.0,125.60000000000001
39761,17.4,4.3,,13.099999999999998
39791,251.9,23.7,67.0,228.20000000000002
39792,230.1,23.5,60.0,206.6
39796,30.9,4.0,4.0,26.9
39819,92.7,21.4,13.0,71.30000000000001
39820,92.7,21.4,13.0,71.30000000000001
39829,33.1,6.2,,26.900000000000002
39830,33.1,6.2,,26.900000000000002
39835,41.2,4.8,13.0,36.400000000000006
39849,7.8,4.4,,3.3999999999999995
39855,30.6,11.5,,19.1
39856,16.2,3.9,3.0,12.299999999999999
39860,32.2,25.0,,7.200000000000003
39893,160.0,68.3,24.0,91.7
39894,160.0,68.3,24.0,91.7
39898,89.8,12.5,25.0,77.3
39946,106.4,79.9,11.0,26.5
39976,365.5,196.9,36.0,168.6
39977,365.5,196.9,36.0,168.6
40004,24.5,4.7,2.0,19.8
40006,51.5,30.6,6.0,20.9
40011,46.3,36.5,,9.799999999999997
40012,46.7,36.7,,10.0
40066,20.9,4.1,,16.799999999999997
40068,18.0,5.9,,12.1
40075,35.1,14.7,,20.400000000000002
40079,20.5,4.1,,16.4
40080,22.0,6.3,,15.7
40081,22.0,6.4,,15.6
40108,29.6,19.3,,10.3
40116,45.1,32.5,,12.600000000000001
40117,45.1,32.5,,12.600000000000001
40118,30.9,19.4,,11.5
40119,65.3,36.6,,28.699999999999996
40127,95.8,75.6,,20.200000000000003
40136,77.3,55.4,5.0,21.9
40150,13.1,7.1,,6.0
40170,119.2,107.3,,11.900000000000006
40192,113.1,103.4,3.0,9.699999999999989
40194,113.1,103.4,3.0,9.699999999999989
40285,44.2,11.3,8.0,32.900000000000006
40286,44.2,11.3,8.0,32.900000000000006
40291,266.4,150.0,27.0,116.39999999999998
40292,266.4,150.0,27.0,116.39999999999998
40294,235.7,87.2,37.0,148.5
40297,185.5,64.0,32.0,121.5
40298,185.5,64.0,32.0,121.5
40318,89.8,12.5,25.0,77.3
40330,105.0,98.1,2.0,6.900000000000006
40334,83.6,9.1,22.0,74.5
40335,83.6,9.1,22.0,74.5
40342,30.9,4.0,4.0,26.9
40343,30.9,4.0,4.0,26.9
40358,15.1,4.5,3.0,10.6
40359,17.1,7.5,3.0,9.600000000000001
40360,17.1,7.5,3.0,9.600000000000001
40363,21.7,3.8,4.0,17.9
40376,145.9,46.8,23.0,99.10000000000001
40377,145.9,46.8,23.0,99.10000000000001
40378,182.7,6.5,36.0,176.2
40379,182.7,6.5,36.0,176.2
40387,130.3,56.7,22.0,73.60000000000001
40433,252.2,177.1,20.0,75.1
40434,252.3,177.1,20.0,75.20000000000002
40435,258.3,177.1,20.0,81.20000000000002
40468,91.4,62.7,7.0,28.700000000000003
40563,64.3,36.3,8.0,28.0
40567,19.4,3.6,3.0,15.799999999999999
40573,104.5,80.7,5.0,23.799999999999997
40575,52.9,38.9,5.0,14.0
40578,93.4,26.6,24.0,66.80000000000001
40579,41.5,17.7,,23.8
40599,23.8,6.8,4.0,17.0
40601,23.8,6.8,4.0,17.0
40610,119.1,18.7,28.0,100.39999999999999
40612,37.2,13.7,,23.500000000000004
40630,16.8,3.3,3.0,13.5
40638,10.3,4.3,1.0,6.000000000000001
40674,48.9,3.4,14.0,45.5
40820,90.5,5.0,24.0,85.5
40821,90.5,5.0,24.0,85.5
40848,51.0,34.8,,16.200000000000003
40942,92.6,89.5,,3.0999999999999943
40943,90.3,58.4,16.0,31.9
40946,210.2,38.4,45.0,171.79999999999998
40947,167.3,29.7,34.0,137.60000000000002
41000,149.5,54.3,34.0,95.2
41006,149.5,54.3,34.0,95.2
41011,86.6,43.3,11.0,43.3
41012,86.6,43.3,11.0,43.3
41028,55.9,3.7,17.0,52.199999999999996
41110,173.6,4.7,28.0,168.9
41111,173.6,4.7,28.0,168.9
41113,99.9,95.2,3.0,4.700000000000003
41114,99.9,95.2,3.0,4.700000000000003
41117,181.5,171.0,,10.5
41120,61.4,3.7,11.0,57.699999999999996
41121,61.4,3.7,11.0,57.699999999999996
41192,106.0,79.9,5.0,26.099999999999994
41200,86.7,16.7,23.0,70.0
41201,86.7,16.7,23.0,70.0
41232,23.5,4.7,,18.8
41368,32.4,16.9,4.0,15.5
41369,32.4,16.9,4.0,15.5
41452,43.2,18.7,8.0,24.500000000000004
41492,8.9,4.1,1.0,4.800000000000001
41501,139.2,130.8,3.0,8.399999999999977
41526,23.7,4.5,5.0,19.2
41537,107.9,68.7,12.0,39.2
