X,Y,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,NSEARCH01_EN,NSEARCH01_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE
12709035.1551872,2565221.69345029,542,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1527728,FOOK ON BUILDING BLK 1 6/8 TAI KWONG LANE TAI PO,1527728,FOOK ON BUILDING BLK 1 6/8 TAI KWONG LANE TAI PO,TOW,TOW,25,25,834121.9,835272.7,22.44653026,114.1672051,2025/07/30 11:44:47+00
12709063.7056426,2565217.01828256,543,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1528140,FOOK ON BUILDING BLK 2 6/8 TAI KWONG LANE TAI PO,1528140,FOOK ON BUILDING BLK 2 6/8 TAI KWONG LANE TAI PO,TOW,TOW,51,51,834117.6,835299.1,22.44649215,114.16746156,2025/07/30 11:44:47+00
12709094.309765,2565229.96347003,544,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1528258,FOOK ON BUILDING BLK 3 6/8 TAI KWONG LANE TAI PO,1528258,FOOK ON BUILDING BLK 3 6/8 TAI KWONG LANE TAI PO,TOW,TOW,52,52,834129.5,835327.4,22.44659941,114.16773695,2025/07/30 11:44:47+00
12704809.4289589,2545546.27118617,545,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,369153,FOOK ON MANSION 25 NORTH ST,369153,FOOK ON MANSION 25 NORTH ST,TOW,TOW,1,1,816022.7,831359.5,22.28307792,114.12924461,2025/07/30 11:44:47+00
12708578.7343291,2550293.93074393,546,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1068122,FOOK SING FACTORY BUILDING 2 WALNUT ST,1068122,FOOK SING FACTORY BUILDING 2 WALNUT ST,TOW,TOW,2,2,820391.4,834849.4,22.32253645,114.16310532,2025/07/30 11:44:47+00
12711041.6328382,2548973.33579559,547,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1644494,FOOK SING MANSION 16/22 SHUN YUNG ST,1644494,FOOK SING MANSION 16/22 SHUN YUNG ST,TOW,TOW,1,1,819176.1,837128.9,22.31156224,114.18522988,2025/07/30 11:44:47+00
12711470.6759832,2550497.48862913,548,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1846151,FOOK TOA MANSION 127/131 TAM KUNG RD,1846151,FOOK TOA MANSION 127/131 TAM KUNG RD,TOW,TOW,1,1,820578.7,837525.9,22.3242282,114.18908437,2025/07/30 11:44:47+00
12711364.4566062,2548963.86088026,549,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1667829,FOOK WAN MANSION 25 CHUN TIN ST,1667829,FOOK WAN MANSION 25 CHUN TIN ST,TOW,TOW,1,1,819167.4,837427.7,22.3114835,114.18812967,2025/07/30 11:44:47+00
12709469.0254631,2548243.9072157,550,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,142216,FOREMOST BUILDING 21 JORDAN RD,142216,FOREMOST BUILDING 21 JORDAN RD,TOW,TOW,28,28,818504.8,835673.3,22.30550041,114.17110326,2025/07/30 11:44:47+00
12712675.2411185,2546384.23511058,551,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,792491,FORTUNA BUILDING 24/38 KAM PING ST,792491,FORTUNA BUILDING 24/38 KAM PING ST,TOW,TOW,4,4,816793.4,838641.3,22.29004333,114.19990465,2025/07/30 11:44:47+00
12711186.5266791,2549157.51269937,552,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,101338,FORTUNA BUILDING 451/455 CHATHAM RD N,101338,FORTUNA BUILDING 451/455 CHATHAM RD N,TOW,TOW,1,1,819345.6,837263,22.31309243,114.18653182,2025/07/30 11:44:47+00
12707655.9346878,2545513.686184,553,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,326542,FORTUNA BUILDING 63/69 WELLINGTON ST,326542,FORTUNA BUILDING 63/69 WELLINGTON ST,TOW,TOW,1,1,815992.1,833994.7,22.28280727,114.15481541,2025/07/30 11:44:47+00
12703311.7455908,2556307.3603167,554,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,498139,FORTUNE MANSION 2/6 ON WING ST TSUEN WAN,498139,FORTUNE MANSION 2/6 ON WING ST TSUEN WAN,POD,POD,1,1,825925.2,829977,22.37249946,114.11579055,2025/07/30 11:44:47+00
12709762.3081376,2549919.3004709,555,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,230607,FORUM COURT 9/9B PEACE AVE,230607,FORUM COURT 9/9B PEACE AVE,TOW,TOW,1,1,820046.6,835944.8,22.31942321,114.17373751,2025/07/30 11:44:47+00
12709685.0114243,2547334.02884592,556,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,21522,FRIENDS' HOUSE 4B/6H CARNARVON RD,21522,FRIENDS' HOUSE 4B/6H CARNARVON RD,TOW,TOW,1,1,817667.4,835873.2,22.29793829,114.17304269,2025/07/30 11:44:47+00
12711072.5691228,2543944.36548023,557,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,601913,FRIENDSHIP COURT 12/22 BLUE POOL RD,601913,FRIENDSHIP COURT 12/22 BLUE POOL RD,POD,POD,1,1,814547.4,837157.8,22.26976249,114.18550778,2025/07/30 11:44:47+00
12711081.5332522,2543934.80538414,558,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,602055,FRIENDSHIP COURT 12/22 BLUE POOL RD,602055,FRIENDSHIP COURT 12/22 BLUE POOL RD,TOW,TOW,84,84,814538.6,837166.1,22.26968312,114.18558867,2025/07/30 11:44:47+00
12708778.4005967,2565466.83780617,559,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,935288,FU CHEONG BUILDING 28 FU SHIN ST TAI PO,935288,FU CHEONG BUILDING 28 FU SHIN ST TAI PO,TOW,TOW,1,1,834347.3,835035.3,22.44856548,114.16489862,2025/07/30 11:44:47+00
12712042.7241318,2546053.92781695,560,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1400696,FU DAT COURT FORTRESS GARDEN 32 FORTRESS HILL RD,1400696,FU DAT COURT FORTRESS GARDEN 32 FORTRESS HILL RD,TOW,TOW,1,1,816489.3,838055.8,22.28729816,114.19422224,2025/07/30 11:44:47+00
12711928.7173161,2545645.87501899,561,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,667615,FU FAI COURT 33 TIN HAU TEMPLE RD,667615,FU FAI COURT 33 TIN HAU TEMPLE RD,TOW,TOW,1,1,816113.7,837950.3,22.28390582,114.19319819,2025/07/30 11:44:47+00
12711806.6681141,2545768.54555166,562,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,570018,FU FUNG BUILDING 5/7 TSING FUNG ST,570018,FU FUNG BUILDING 5/7 TSING FUNG ST,TOW,TOW,2,2,816226.6,837837.3,22.28492602,114.19210234,2025/07/30 11:44:47+00
12715147.7393849,2548726.91484609,563,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,881083,FU HOP FACTORY BUILDING 209/211 WAI YIP ST,881083,FU HOP FACTORY BUILDING 209/211 WAI YIP ST,TOW,TOW,1,1,818950,840929.5,22.3095143,114.22211524,2025/07/30 11:44:47+00
12711779.1653584,2546196.28175557,564,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1512778,FU LEE LOY MANSION 9/27 KING WAH RD,1512778,FU LEE LOY MANSION 9/27 KING WAH RD,POD,POD,1,1,816620.3,837811.8,22.28848097,114.19185544,2025/07/30 11:44:47+00
12711796.5581864,2546208.23105581,565,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5036819,FU LEE LOY MANSION BLK A 9/27 KING WAH RD,5036819,FU LEE LOY MANSION BLK A 9/27 KING WAH RD,TOW,TOW,4,4,816631.3,837827.9,22.28858058,114.19201133,2025/07/30 11:44:47+00
12711783.5939066,2546192.478707,566,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5036904,FU LEE LOY MANSION BLK B 9/27 KING WAH RD,5036904,FU LEE LOY MANSION BLK B 9/27 KING WAH RD,TOW,TOW,4,4,816616.8,837815.9,22.28844925,114.19189508,2025/07/30 11:44:47+00
12711770.8458455,2546178.24738156,567,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5036990,FU LEE LOY MANSION BLK C 9/27 KING WAH RD,5036990,FU LEE LOY MANSION BLK C 9/27 KING WAH RD,TOW,TOW,4,4,816603.7,837804.1,22.28833181,114.19178044,2025/07/30 11:44:47+00
12708571.4236789,2549890.5447185,568,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1784739,FU LUEN BUILDING FU TOR LOY NEW CHEUN - PHASE 1 BLK B 2/20 BEECH ST,1784739,FU LUEN BUILDING FU TOR LOY NEW CHEUN - PHASE 1 BLK B 2/20 BEECH ST,TOW,TOW,1,1,820020.2,834842.6,22.31918499,114.16303964,2025/07/30 11:44:47+00
12715088.9603448,2545407.4155663,569,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,487645,FU ON BUILDING 1/3 SHING ON ST,487645,FU ON BUILDING 1/3 SHING ON ST,TOW,TOW,1,1,815894.8,840876,22.28192365,114.22158782,2025/07/30 11:44:47+00
12714436.4388947,2549673.36864757,570,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,999957,FU ON BUILDING 91/93 TING ON ST,999957,FU ON BUILDING 91/93 TING ON ST,TOW,TOW,1,1,819820.8,840270.9,22.31737964,114.21572558,2025/07/30 11:44:47+00
12708587.5211625,2549906.08591354,571,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1785418,FU TOR LOY NEW CHUEN - PHASE I FU KAM BUILDING BLK A 1/13 POK HOK LANE,1785418,FU TOR LOY NEW CHUEN - PHASE I FU KAM BUILDING BLK A 1/13 POK HOK LANE,TOW,TOW,1,1,820034.5,834857.5,22.31931386,114.16318366,2025/07/30 11:44:47+00
12708580.6095875,2549868.59436775,572,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1785317,FU TOR LOY NEW CHUEN - PHASE I FU TIN BUILDING BLK C 2/30 TIT SHU ST,1785317,FU TOR LOY NEW CHUEN - PHASE I FU TIN BUILDING BLK C 2/30 TIT SHU ST,TOW,TOW,1,1,820000,834851.1,22.31900186,114.16312242,2025/07/30 11:44:47+00
12703289.7547672,2556161.57163417,573,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1567612,FU WAH HOUSE 32/36 HAU TEI SQUARE TSUEN WAN,1567612,FU WAH HOUSE 32/36 HAU TEI SQUARE TSUEN WAN,TOW,TOW,3,3,825791.1,829956.6,22.37128851,114.11559372,2025/07/30 11:44:47+00
12706377.5935875,2571624.98490836,574,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1693011,FU YIN BUILDING 25/27 LUEN ON ST FANLING,1693011,FU YIN BUILDING 25/27 LUEN ON ST FANLING,TOW,TOW,1,1,840008.3,832816.6,22.49968394,114.14333162,2025/07/30 11:44:47+00
12709063.3697768,2565400.94445482,575,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1953820,FUK CHEONG BUILDING 12/24 KWONG FUK LANE TAI PO,1953820,FUK CHEONG BUILDING 12/24 KWONG FUK LANE TAI PO,TOW,TOW,1,1,834286.7,835298.8,22.44801887,114.16745867,2025/07/30 11:44:47+00
12708638.9443531,2551227.99671801,576,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,4236,FUK CHEONG BUILDING 97 FUK WA ST,4236,FUK CHEONG BUILDING 97 FUK WA ST,TOW,TOW,1,1,821250.9,834905.2,22.33029863,114.16364593,2025/07/30 11:44:47+00
12708537.7806884,2550327.94128631,577,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,54102,FUK CHEUNG FACTORY BUILDING 1 WALNUT ST,54102,FUK CHEUNG FACTORY BUILDING 1 WALNUT ST,TOW,TOW,1,1,820422.7,834811.5,22.32281926,114.16273697,2025/07/30 11:44:47+00
12708869.3885036,2550252.9855533,578,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,542770,FUK KEUNG INDUSTRIAL BUILDING 66/68 TONG MI RD,542770,FUK KEUNG INDUSTRIAL BUILDING 66/68 TONG MI RD,TOW,TOW,1,1,820353.7,835118.4,22.32219671,114.16571598,2025/07/30 11:44:47+00
12711914.4678016,2544719.39949729,579,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,464604,FUK KWAN HOUSE 11/12 FUK KWAN AVE,464604,FUK KWAN HOUSE 11/12 FUK KWAN AVE,TOW,TOW,1,1,815260.9,837937.2,22.27620499,114.19307075,2025/07/30 11:44:47+00
12711327.233477,2551161.28855486,580,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1370757,FUK LUEN BUILDING 62/64 FUK LO TSUN RD,1370757,FUK LUEN BUILDING 62/64 FUK LO TSUN RD,TOW,TOW,1,1,821189.5,837393.1,22.32974459,114.18779529,2025/07/30 11:44:47+00
12693346.599241,2565151.49095266,581,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1788709,FUK ON HOUSE 65/79 YUEN LONG ON NING RD YUEN LONG,1788709,FUK ON HOUSE 65/79 YUEN LONG ON NING RD YUEN LONG,TOW,TOW,1,1,834065.1,820765.6,22.44594793,114.02627256,2025/07/30 11:44:47+00
12711332.9209896,2549131.09709437,582,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,207821,FUK SHING MANSION 89/93A MA TAU WAI RD,207821,FUK SHING MANSION 89/93A MA TAU WAI RD,TOW,TOW,31,31,819321.3,837398.5,22.312873,114.1878463,2025/07/30 11:44:47+00
12693165.7624204,2564957.16052049,583,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1660676,FUK TAK BUILDING 234/242 CASTLE PEAK RD YUEN LONG YUEN LONG,1660676,FUK TAK BUILDING 234/242 CASTLE PEAK RD YUEN LONG YUEN LONG,TOW,TOW,1,1,833886.6,820598.2,22.44433458,114.0246482,2025/07/30 11:44:47+00
12687980.2948702,2559066.59135461,584,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,878909,FUK TONG MANSION 28 CASTLE PEAK RD SAN HUI SAN HUI,878909,FUK TONG MANSION 28 CASTLE PEAK RD SAN HUI SAN HUI,TOW,TOW,1,1,828475.4,815796,22.39541847,113.97806654,2025/07/30 11:44:47+00
12708916.8255449,2565496.65096351,585,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1560008,FUK WING BUILDING 52 KWONG FUK RD TAI PO,1560008,FUK WING BUILDING 52 KWONG FUK RD TAI PO,TOW,TOW,1,1,834374.7,835163.3,22.44881345,114.16614222,2025/07/30 11:44:47+00
12709169.6289062,2550728.55885203,586,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,280402,FULL HILL CENTRE 179/179A SAI YEUNG CHOI ST N,280402,FULL HILL CENTRE 179/179A SAI YEUNG CHOI ST N,TOW,TOW,21,21,820791.3,835396.3,22.32614832,114.16841343,2025/07/30 11:44:47+00
12713090.6018461,2546437.18597278,587,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,980104,FULL WEALTH GARDENS GOLDEN CASSIA COURT 1/10 KAI YUEN TERRACE,980104,FULL WEALTH GARDENS GOLDEN CASSIA COURT 1/10 KAI YUEN TERRACE,TOW,TOW,1,1,816842.2,839025.8,22.29048365,114.20363579,2025/07/30 11:44:47+00
12713075.3749876,2546463.04678248,588,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,979848,FULL WEALTH GARDENS GOLDEN PEACH COURT 1/10 KAI YUEN TERRACE,979848,FULL WEALTH GARDENS GOLDEN PEACH COURT 1/10 KAI YUEN TERRACE,TOW,TOW,2,2,816866,839011.7,22.29069836,114.2034995,2025/07/30 11:44:47+00
12713110.0520891,2546470.42862339,589,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,980548,FULL WEALTH GARDENS GOLDEN PINE COURT 1/10 KAI YUEN TERRACE,980548,FULL WEALTH GARDENS GOLDEN PINE COURT 1/10 KAI YUEN TERRACE,TOW,TOW,1,1,816872.8,839043.8,22.29075953,114.20381051,2025/07/30 11:44:47+00
12712490.4700812,2552917.48040249,590,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1041627,FUNG CHEUNG HOUSE 5/33 WAN FUNG ST,1041627,FUNG CHEUNG HOUSE 5/33 WAN FUNG ST,TOW,TOW,5,5,822805.5,838469.4,22.34433663,114.19824464,2025/07/30 11:44:47+00
12705784.4608007,2555873.89370035,591,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,873804,FUNG KING INDUSTRIAL BUILDING 24/28 LAM TIN ST KWAI CHUNG,873804,FUNG KING INDUSTRIAL BUILDING 24/28 LAM TIN ST KWAI CHUNG,TOW,TOW,1,1,825525.7,832264.6,22.3688986,114.1380036,2025/07/30 11:44:47+00
12708261.6335109,2551078.74523908,592,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,194931,FUNG LIN COURT 36/36C KWEILIN ST,194931,FUNG LIN COURT 36/36C KWEILIN ST,TOW,TOW,1,1,821113.6,834556,22.32905875,114.16025628,2025/07/30 11:44:47+00
12710998.8446049,2550937.87001129,593,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1878015,FUNG WAH COURT 11/13 SAU CHUK YUEN RD,1878015,FUNG WAH COURT 11/13 SAU CHUK YUEN RD,TOW,TOW,1,1,820983.9,837089.2,22.32788753,114.18484557,2025/07/30 11:44:47+00
12711172.3199191,2548312.1232892,594,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1678740,FUNG YI COURT UNITED BUILDING BLK B 3 WU KWONG ST,1678740,FUNG YI COURT UNITED BUILDING BLK B 3 WU KWONG ST,TOW,TOW,16,16,818567.6,837249.9,22.30606743,114.1864035,2025/07/30 11:44:47+00
12708793.1371908,2551244.41992888,595,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,294863,FWU SHYANG BUILDING 26 FUK WING ST,294863,FWU SHYANG BUILDING 26 FUK WING ST,TOW,TOW,1,1,821266,835047.9,22.33043468,114.16503094,2025/07/30 11:44:47+00
12711214.2216249,2551358.87314086,596,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1433416,GAR FOOK COURT BLK A 44/46 GRAMPIAN RD,1433416,GAR FOOK COURT BLK A 44/46 GRAMPIAN RD,TOW,TOW,6,6,821371.3,837288.5,22.33138604,114.18677995,2025/07/30 11:44:47+00
12711233.4554166,2551357.35035186,597,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1433441,GAR FOOK COURT BLK B 44/46 GRAMPIAN RD,1433441,GAR FOOK COURT BLK B 44/46 GRAMPIAN RD,TOW,TOW,1,1,821369.9,837306.3,22.33137336,114.18695333,2025/07/30 11:44:47+00
12712307.2312228,2546592.34798926,598,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,475444,GARLAND HOUSE 21/21A JAVA RD,475444,GARLAND HOUSE 21/21A JAVA RD,TOW,TOW,1,1,816984.9,838300.6,22.29177341,114.19659876,2025/07/30 11:44:47+00
